Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
15.12962258,-0.089813232,8.259973297,-0.330812073,8.267083035
15.13965058,-0.204025726,8.364306335,-0.970881043,8.422936363
15.14967958,-0.020507355,8.496481476,-1.179547119,8.577992156
15.15970858,0.474812622,8.738677826,-1.001118164,8.808642049
15.16973758,0.724194031,9.042695618,-1.117276611,9.140191905
15.17976658,0.704734497,9.200916595,-0.695603485,9.254046743
15.18979558,0.562530212,9.247020721,-0.320333862,9.269651895
15.19982458,0.319136353,9.411378937,-0.50894165,9.430531433
15.20985358,0.150886231,9.640702057,-0.196241913,9.643879598
15.21988258,0.32407608,9.918524323,0.166603546,9.925215705
15.22991158,0.356708221,10.25951523,0.203726349,10.26773577
15.23994058,0.233963471,10.6726561,0.608035584,10.69252236
15.24996958,0.027842102,11.11992599,0.589623871,11.13558196
15.25999858,-0.385598145,11.39999359,0.0398172,11.40658254
15.27002758,-1.003363495,11.67766617,-0.51253418,11.73189314
15.28005658,-1.606159973,12.0222496,-0.837209015,12.15792558
15.29008558,-1.881138153,12.21040833,-1.013991394,12.39600463
15.30011458,-1.798060913,12.47011826,-1.180445251,12.65426107
15.31014358,-1.854942627,12.82188675,-1.463356934,13.03775308
15.32017258,-2.102078705,13.16003357,-0.957858124,13.36123911
15.33020158,-2.142794037,13.68095032,-0.946032715,13.88001966
15.34023058,-2.232457581,14.19782547,-1.689237213,14.47120027
15.35025958,-2.228266296,14.30470322,-1.408421173,14.54556135
15.36028858,-1.710193634,13.84186569,0.136516113,13.94778279
15.37031758,-0.575104065,12.94777496,1.38776413,13.03462736
15.38034658,0.691861267,11.96896042,1.785037994,12.12109921
15.39037558,1.932780762,11.9731517,1.385069733,12.20698248
15.40040458,2.159559174,12.49796036,0.580642548,12.69645048
15.41043358,1.155896301,12.29617996,0.278570709,12.35353146
15.42046258,1.097817078,12.66441422,-0.211510162,12.71366691
15.43049158,1.419797516,13.46405136,-0.074395294,13.53890833
15.44052058,1.887574768,13.77450577,1.25199646,13.95949293
15.45054958,2.291884003,13.70100861,2.135159912,14.05451091
15.46057858,2.08396637,13.56329498,1.80779068,13.84102575
15.47060758,1.855691071,13.88602386,0.256117401,14.01181088
15.48063633,2.110012207,14.73266327,-2.2547612,15.05282255
15.49066533,2.92282196,15.35476959,-4.40189621,16.23848908
15.50069433,3.994892578,14.8636409,-4.146527252,15.93990827
15.51072333,4.238735504,13.19371353,-2.37526062,14.05997221
15.52075233,3.240910492,11.27605133,-0.272283783,11.73571357
15.53078133,2.239343262,10.05938141,1.129251709,10.36730544
15.54081033,1.569635925,9.598938904,1.876198425,9.905730945
15.55083933,1.390458527,8.447084198,1.412911835,8.676573414
15.56086833,1.077758789,7.286248169,1.521585846,7.52105045
15.57089733,0.814306641,6.703509979,2.29338089,7.131601311
15.58092633,0.731379089,6.084846497,1.656605072,6.348591389
15.59095533,0.788859558,5.827830963,1.22625,6.00746221
15.60098433,0.747246094,6.010451202,1.402283936,6.216936594
15.61101333,0.21061203,5.876629486,2.034120026,6.222280597
15.62104233,0.063018951,5.94518692,0.600551148,5.975774476
15.63107133,-0.116158447,5.634732513,0.299377441,5.643875454
15.64110033,-0.11930191,5.068909149,-0.049397278,5.07055352
15.65112933,-0.106278992,4.37614975,-0.815204773,4.45270038
15.66115833,-0.054636383,3.472928009,-1.018781433,3.619686409
15.67118733,0.405057678,2.831811218,-1.301842804,3.142931941
15.68121633,0.747246094,2.168690186,-1.284329224,2.628896232
15.69124533,0.992136841,1.605561218,-1.349593506,2.320251057
15.70127433,1.188079376,1.288370819,-1.860032043,2.555611703
15.71130333,0.62599823,1.134790192,-2.809956665,3.094427091
15.72133233,-0.087567902,1.344354401,-3.538042603,3.785855564
15.73136133,-0.655786285,2.196831665,-4.394112396,4.956243413
15.74139033,-1.270857239,3.802692261,-4.810845795,6.262570064
15.75141933,-1.795067139,6.331683197,-5.87618042,8.822809896
15.76144733,-2.221530304,9.826765137,-8.116272125,12.93732519
15.77147633,-3.300187225,14.85615646,-9.605375519,17.99610679
15.78150533,-4.698130188,21.27974854,-8.792116699,23.49896681
15.79153433,-3.920048218,26.4241008,-7.04509964,27.62667751
15.80156333,-1.320404205,24.43698303,-6.459517365,25.3107679
15.81159233,-0.129780121,17.08277618,-5.605543213,17.97943825
15.82162133,-0.164507904,12.00084412,-5.576353912,13.23416206
15.83165033,-0.610280914,8.619675293,-6.169720001,10.61775352
15.84167933,-0.795745239,6.206244049,-7.10362793,9.466372349
15.85170833,-0.597707062,4.497996368,-8.54632782,9.676205055
15.86173733,1.408570862,4.358187103,-10.06521927,11.05832291
15.87176633,2.235601044,6.907236328,-11.16468292,13.31758125
15.88179533,-0.868044891,9.693691864,-9.921667786,13.89822491
15.89182433,-3.723057861,10.74226135,-3.569327545,11.91626779
15.90185333,-1.147064667,11.26437561,4.013603668,12.01294842
15.91188233,3.651656342,12.24723175,2.907404022,13.10657384
15.92191133,6.753206635,13.61194382,-0.780626679,15.21513038
15.93194033,8.817563782,13.43516144,-1.636397095,16.15335226
15.94196933,7.539371796,10.52820648,0.612975311,12.96383421
15.95199833,4.051175537,7.216193848,-0.267194367,8.279907591
15.96202733,1.423240356,5.609285431,0.088316345,5.787702129
15.97205633,0.339943085,5.184917908,2.741249542,5.874809279
15.98208533,0.501157837,5.389841766,2.395618286,5.919505082
15.99211433,0.591719513,6.167624359,1.699116669,6.424696076
16.00214333,0.21300705,6.662944336,2.363285522,7.072857816
16.01217233,0.573457489,8.404123535,4.473297729,9.537742839
16.02220133,2.959795074,15.45610886,7.285050659,17.3413855
16.03223033,4.084107056,22.08522354,3.762725372,22.77268389
16.04225933,0.199235687,20.7175177,-3.699257355,21.0461336
16.05228833,-3.228935394,15.98930008,-5.028493195,17.06954846
16.06231733,-3.5500177,12.88969574,-2.799777832,13.65963535
16.07234633,-2.499801636,10.26744873,-1.340013428,10.65200205
16.08237533,-0.900377655,8.468639374,-0.690214691,8.544292193
16.09240433,0.398171997,7.504344635,-0.775387573,7.554796836
16.10243333,0.687370606,6.758745117,-0.598006439,6.819877243
16.11246233,0.724493408,6.530020752,-0.013022919,6.570101317
16.12249133,0.693058777,6.569239197,0.537232819,6.627507314
16.13252033,0.409997406,6.650071106,0.623902588,6.691845637
16.14254933,0.565823364,6.875352631,0.0398172,6.898711132
16.15257833,0.729283447,7.384294281,-0.77688446,7.460777831
16.16260733,0.496816864,7.794291687,-1.420695648,7.938273491
16.17263633,0.353714447,8.05130722,-1.750609589,8.247017388
16.18266533,0.22348526,8.097261658,-1.813927917,8.300959373
16.19269433,-0.066012726,8.050409088,-1.532513123,8.195245002
16.20272333,-0.215551758,8.048762512,-1.07296875,8.122826015
16.21275233,-0.266595612,7.927664337,-0.850830689,7.977646766
16.22278133,-0.459694061,7.809559937,-0.935105438,7.878766859
16.23281033,-0.510737915,7.867788849,-1.075513458,7.957366636
16.24283933,-0.647703095,8.18003952,-1.096918945,8.278634973
16.25286833,-0.721050568,8.631051636,-1.365610199,8.768115959
16.26289733,-0.504001923,9.283395081,-1.676513672,9.447017532
16.27292633,-0.508193207,9.747729492,-1.759890289,9.9183519
16.28295533,-0.555045776,9.92466156,-1.284329224,10.02279823
16.29298433,-0.275127869,10.03917343,-0.446521454,10.05286427
16.30301233,-0.00119751,10.28316605,-0.159867554,10.28440873
16.31304133,0.263003082,10.71217392,-0.801283722,10.74531974
16.32307033,0.394130402,11.24970612,-0.829275513,11.2871132
16.33309933,0.128881989,11.56345367,-0.41658371,11.57167289
16.34312833,-0.718056793,11.77077255,-0.099243622,11.79307175
16.35315733,-1.803749084,12.00668198,-0.348475342,12.14641338
16.36318633,-2.677332458,12.37341934,-0.97701828,12.6974084
16.37321533,-2.966531067,12.46757355,-1.215023346,12.87311068
16.38324433,-2.955304413,12.55080048,-0.473315735,12.90273012
16.39327333,-2.834804993,12.86918839,0.344882813,13.18222565
16.40330233,-2.60697876,13.61119537,-0.3264711,13.86245148
16.41333133,-2.092648315,14.4602298,-1.012644196,14.64591653
16.42336033,-1.336869965,14.3593396,-0.815953217,14.44450188
16.43338933,0.038320313,13.61179413,-0.16735199,13.61287679
16.44341833,1.252445526,13.08638672,0.718954926,13.16582824
16.45344733,1.585951996,12.72234375,1.476080475,12.9055061
16.46347633,2.023192749,12.42461288,2.127825165,12.76683023
16.47350596,2.093995514,12.74868896,2.026485901,13.07748189
16.48353496,1.512454834,12.43823456,1.356479187,12.60306448
16.49356396,1.231040039,12.32072891,0.246986389,12.38453967
16.50359296,2.010319519,12.93984146,-1.043031006,13.13654427
16.51362196,2.959795074,13.54593109,-0.044158173,13.86559
16.52365096,3.032693481,13.08698547,1.443448334,13.51110512
16.53367996,2.884801025,12.26893661,1.51874176,12.69470201
16.54370896,3.215912476,12.21639587,-0.185015259,12.63394839
16.55373796,3.71497467,12.6552832,-2.115251312,13.35782609
16.56376696,4.109404449,13.1344368,-2.913391571,14.06728422
16.57379596,3.955973511,13.03294785,-2.345173187,13.82053882
16.58382496,2.751578064,12.21040833,-0.677790527,12.53493731
16.59385396,1.527423706,11.21378082,0.701441345,11.3390442
16.60388296,1.036145325,10.28391449,1.213975525,10.40702796
16.61391196,0.910107422,9.623787231,1.053359528,9.723946858
16.62394096,0.603095856,9.708061981,0.07259903,9.727047993
16.63396996,0.007783813,8.9301297,-0.575852509,8.948680526
16.64399896,0.123942261,8.305029602,-0.093405762,8.30647958
16.65402796,0.347427521,7.616611176,0.317789154,7.631150741
16.66405696,0.460741882,7.293732605,0.457598419,7.322582516
16.67408596,0.40954834,7.475454712,0.517623596,7.504537773
16.68411496,-0.030087433,7.351362762,0.561332703,7.372824026
16.69414396,-0.367934876,6.514752502,0.264949036,6.530511024
16.70417296,-0.205672302,5.841302948,0.407752075,5.859128176
16.71420196,0.453107758,5.535488892,0.77224411,5.607433002
16.72423096,0.901126099,5.166057129,0.221838684,5.248750985
16.73425996,1.080752563,4.614454193,-0.158969421,4.741991658
16.74428896,1.080153809,3.866309967,-0.992885284,4.135324195
16.75431796,1.093027039,3.104693756,-0.983903961,3.435389124
16.76434696,1.013093262,2.448907471,-1.296004944,2.950107553
16.77437596,0.768052826,2.001188507,-1.775757294,2.783518376
16.78440396,-0.001496887,1.580263824,-1.951042786,2.51073773
16.79443296,-1.010698242,1.208886108,-2.589914246,3.031595679
16.80446196,-1.922601929,1.192570038,-3.937711487,4.541386707
16.81449096,-2.486030273,2.097588043,-5.300327911,6.218818062
16.82451996,-2.865341492,4.021686859,-6.765630798,8.376031707
16.83454896,-3.185974731,7.060068512,-8.309071198,11.35938672
16.84457796,-3.671564941,11.2672197,-9.056167603,14.91458348
16.85460696,-4.052373047,15.9226886,-8.558901672,18.5258883
16.86463596,-2.964884491,20.54792038,-7.253166962,21.99127106
16.87466496,-1.510658569,22.39567795,-6.898255005,23.48264044
16.88469396,-1.093775482,19.16045563,-5.781128082,20.04347391
16.89472296,-0.236807556,15.16271896,-5.137167206,16.01107776
16.90475196,0.876876526,12.3328537,-5.789510651,13.65234875
16.91478096,0.770747223,10.25382706,-6.271358643,12.04429159
16.92480996,0.282462616,8.278085632,-9.237440643,12.40712684
16.93483896,1.025367737,7.723039856,-11.3600267,13.77486589
16.94486796,0.820443878,7.839797058,-10.43824356,13.08023221
16.95489696,0.18726059,8.345894623,-7.066954193,10.93758955
16.96492596,1.388811951,10.0807869,-1.349294128,10.26506979
16.97495496,3.789070587,12.52864655,0.661923523,13.10580722
16.98498396,4.946314087,14.55812622,0.438438263,15.38171935
16.99501296,4.993765411,14.08376266,0.81909668,14.96532603
17.00504196,4.755011902,10.60125458,1.613644409,11.73032758
17.01507096,4.179758148,7.382198639,0.002544708,8.483350835
17.02509996,2.590363312,5.368885345,-0.703087921,6.002436552
17.03512896,0.704584808,4.369713135,1.219064941,4.590964165
17.04515796,-0.190553742,4.596790924,1.947749634,4.996051057
17.05518696,-0.137114868,5.791306915,1.266665955,5.929795858
17.06521596,-0.147593079,7.041507111,1.628014526,7.228764583
17.07524496,0.256416779,8.810827789,2.484982452,9.15814248
17.08527396,0.51956955,11.34700378,3.357068939,11.84459198
17.09530296,1.637893982,17.00808151,4.065695343,17.56380972
17.10533196,2.077230377,21.11269592,2.314337311,21.34050075
17.11536096,-1.049467621,18.01099594,-2.176473999,18.17235252
17.12538996,-3.294499054,13.65191071,-3.590433655,14.49550288
17.13541896,-2.687810669,11.27141098,-1.983525238,11.75599439
17.14544796,-1.322799225,9.652826843,-0.832418976,9.778536967
17.15547696,0.048948212,8.556656342,-0.440234528,8.568113568
17.16550596,0.75592804,7.662565613,-0.110919342,7.700561153
17.17553496,1.198108521,7.181166687,0.137264557,7.28172099
17.18556396,1.389261017,7.027885437,0.582588501,7.187532904
17.19559296,1.180894318,6.864724731,0.836310883,7.015580726
17.20562196,1.587299194,7.348518677,0.313448181,7.524526247
17.21565096,1.77740387,7.796686707,-0.182470551,7.998798886
17.22567996,1.557211761,7.834557953,-0.988993378,8.048808278
17.23570896,1.061592407,7.905360718,-1.141675873,8.05761319
17.24573796,0.838556213,8.031248932,-0.865051117,8.121111338
17.25576696,0.706979828,8.19650528,-0.749940491,8.261048966
17.26579496,0.494571533,8.226443024,-0.598156128,8.262975044
17.27582396,0.186362457,8.078101501,-0.174986115,8.082145444
17.28585296,-0.109721832,7.911647644,0.003442841,7.912409189
17.29588196,-0.344882813,7.767946472,-0.073946228,7.775950398
17.30591096,-0.292791138,7.737110596,-0.130528565,7.743748752
17.31593996,-0.113913117,7.917036438,-0.103584595,7.918533445
17.32596896,0.055384827,8.550519104,-0.419128418,8.560964493
17.33599796,0.183518372,9.260941772,-1.064436493,9.323719566
17.34602696,0.319884796,9.726174316,-1.527274017,9.850551205
17.35605596,0.570014648,10.04785538,-1.852697296,10.23312277
17.36608496,0.96534256,10.17119888,-1.692829742,10.35619841
17.37611396,1.347048798,10.17194733,-0.995579681,10.30893941
17.38614296,1.422940979,10.39154068,-0.183069305,10.4901093
17.39617196,0.827179871,10.64511337,0.726289673,10.70187656
17.40620096,-0.471369782,10.8106691,0.911005554,10.85922129
17.41622996,-2.088307343,11.19971008,0.04565506,11.39283186
17.42625896,-3.332220612,11.78888489,-0.890797577,12.28311937
17.43628796,-4.066294098,12.35740265,-1.493144989,13.09464127
17.44631696,-4.175866241,12.85197418,-1.28238327,13.57407846
17.45634596,-3.794459381,13.33501968,-0.295186157,13.86750903
17.46637496,-3.292852478,13.80818573,-0.421523438,14.20163908
17.47640346,-2.809058533,14.06894348,-0.903371429,14.37504993
17.48643246,-2.226769409,13.78318771,-0.646954651,13.97688506
17.49646146,-1.032253418,13.15479446,-0.441282349,13.20260939
17.50649046,0.821940765,12.76201126,-0.707129517,12.80798775
17.51651946,1.679657135,12.54885452,-0.802181854,12.68615362
17.52654846,1.994901581,12.78596146,0.524060211,12.95125792
17.53657746,2.240091705,13.17170929,2.726729736,13.63623817
17.54660646,1.80779068,13.03204971,3.420686646,13.59424599
17.55663546,1.043929138,12.23390945,2.793640594,12.59217044
17.56666446,1.049168243,12.1869072,1.421294403,12.3142819
17.57669346,1.271156616,12.87233185,0.208067322,12.93661696
17.58672246,1.655108185,13.72076752,0.55115387,13.83121885
17.59675146,2.121089172,14.17597092,1.199904785,14.38391262
17.60678046,2.200124817,13.85728363,1.031355286,14.06870828
17.61680946,2.434237976,13.56898315,0.283809815,13.78852299
17.62683846,3.029999084,13.48845062,-1.030756531,13.86295977
17.63686746,3.972588959,13.87794067,-2.694546661,14.68466146
17.64689646,4.724475403,13.75354935,-3.429368591,14.94126355
17.65692546,4.926255798,13.05405396,-2.855911102,14.24192926
17.66695446,4.246669006,11.92779602,-1.406175842,12.73906771
17.67698346,3.326981506,10.64556244,0.177231445,11.15473965
17.68701246,2.998714142,9.635163574,1.120420074,10.15302934
17.69704146,2.65143631,8.781788177,1.360071716,9.273603031
17.70707046,2.246228943,8.567284241,1.116977234,8.927011923
17.71709946,1.282832336,7.366780701,1.339264984,7.59662737
17.72712846,0.609831848,6.512507172,1.820214844,6.789538027
17.73715746,-0.207767944,6.224057007,1.132245483,6.329615547
17.74718646,-0.891695709,6.383026428,0.82253952,6.497285501
17.75721546,-1.620679779,6.208339691,0.748144226,6.459861024
17.76724346,-1.960473175,5.915698242,0.432750092,6.247096398
17.77727246,-1.559157715,5.929469604,0.322878571,6.139530368
17.78730146,-0.691262512,5.52396286,0.013172607,5.567062336
17.79733046,-0.304616547,4.696333923,-0.280666351,4.714564366
17.80735946,0.396824799,4.32929718,-0.515527954,4.3779051
17.81738846,0.763861542,3.411555634,-0.840801544,3.595711826
17.82741746,0.832119598,2.674188995,-1.228794708,3.058373137
17.83744646,1.072519684,2.199526062,-1.602717133,2.925220603
17.84747546,1.167572021,1.883084106,-1.942959595,2.9469174
17.85750446,0.78047699,1.493893433,-2.320923615,2.868370329
17.86753346,0.144299927,1.487007751,-3.140319672,3.477588556
17.87756246,-0.478405151,2.114502869,-4.293671265,4.809948731
17.88759146,-1.061143341,3.34644104,-5.20916748,6.281728955
17.89762046,-1.67441803,5.073100433,-5.96509552,8.007645616
17.90764946,-2.061213684,7.713459778,-7.384294281,10.87537887
17.91767846,-2.548899536,11.34820129,-8.564589844,14.44405624
17.92770746,-3.515289917,16.19347549,-7.813601532,18.32043342
17.93773646,-3.900588684,21.38363251,-6.634503479,22.72643764
17.94776546,-2.283351746,23.4924472,-5.967041473,24.3457256
